episode,reward,length,epsilon,mean_loss,steps
1,-184.8204780977025,79,0.995,14.470525821050009,79
2,-218.81147408012163,116,0.990025,64.20535696744919,195
3,-179.12118719898655,85,0.985074875,60.66167782664299,280
4,-139.80243425645398,92,0.9801495006250001,64.57352126598359,372
5,-106.4467780091676,69,0.9752487531218751,66.30420529842377,441
6,-210.94179514453873,112,0.9703725093562657,58.64708761692047,553
7,-195.38290919903818,113,0.9655206468094844,67.20635443210602,666
8,-83.30635113638579,79,0.960693043575437,61.421015524864195,745
9,-79.89048124008485,78,0.9558895783575597,46.140966675281526,823
10,-168.4396539427718,75,0.9511101304657719,41.866344690322876,898
11,-241.6004152616332,130,0.946354579813443,32.30211326599121,1028
12,-125.46803738917382,85,0.9416228069143757,33.13317783355713,1113
13,-106.6366463536608,86,0.9369146928798039,37.439471826553344,1199
14,-97.34196472442908,101,0.9322301194154049,34.671976280212405,1300
15,-247.21600139947532,103,0.9275689688183278,38.34476933836937,1403
16,-80.69873226081809,98,0.9229311239742362,34.97597236156464,1501
17,-7.693627170814835,85,0.918316468354365,30.89095787525177,1586
18,-132.25729502387276,84,0.9137248860125932,41.555426856279375,1670
19,-80.84042575842034,79,0.9091562615825302,42.232237596511844,1749
20,-64.2213791814552,67,0.9046104802746175,43.111066908836364,1816
21,-176.76812283125577,120,0.9000874278732445,32.14450700044632,1936
22,-135.71647549953002,116,0.8955869907338783,30.14821990609169,2052
23,-181.21288850063698,102,0.8911090557802088,33.27446258306503,2154
24,-266.712806545651,85,0.8866535105013078,35.6972552895546,2239
25,-99.7945652352594,80,0.8822202429488013,26.250142374038695,2319
26,-130.5418665167378,87,0.8778091417340573,33.473835715055465,2406
27,-77.95363418404295,91,0.8734200960253871,30.82531046628952,2497
28,-6.746135863769055,133,0.8690529955452602,28.43032763719559,2630
29,-100.73650440490381,114,0.8647077305675338,32.9741710460186,2744
30,-94.54627101810289,118,0.8603841919146962,26.70475368618965,2862
31,-105.21307074596518,112,0.8560822709551227,29.97782947421074,2974
32,-4.763272509891706,95,0.851801859600347,35.27930705428123,3069
33,-133.47412215427124,73,0.8475428503023453,36.579005208015445,3142
34,-97.18103906825088,101,0.8433051360508336,48.021552879810336,3243
35,-99.58483193421685,85,0.8390886103705794,33.43525030374527,3328
36,-82.98853766013168,74,0.8348931673187264,41.67663819313049,3402
37,-60.02128967258778,83,0.8307187014821328,39.07957968592644,3485
38,-85.0143023345538,98,0.8265651079747222,34.72969314575195,3583
39,-107.71306502613564,64,0.8224322824348486,34.016295683383944,3647
40,-43.137845710431954,115,0.8183201210226743,33.89060023665428,3762
41,-160.61091301197206,95,0.8142285204175609,32.40009169578552,3857
42,-100.08930657340127,88,0.810157377815473,35.27380524635315,3945
43,-183.3798772353735,137,0.8061065909263957,29.179426243305205,4082
44,-72.25069678165308,152,0.8020760579717637,36.10178075671196,4234
45,-120.49713976238904,141,0.798065677681905,46.692560263872146,4375
46,-114.13319347035416,84,0.7940753492934954,38.89925436258316,4459
47,-95.71157466974606,103,0.7901049725470279,46.58979100465775,4562
48,-114.9567963931747,78,0.7861544476842928,45.30767655968666,4640
49,-337.9119310884346,98,0.7822236754458713,40.30235835433006,4738
50,-146.0095607824388,113,0.778312557068642,43.91768954515457,4851
51,-132.13450623972108,100,0.7744209942832988,51.59819257259369,4951
52,-115.86909645180289,81,0.7705488893118823,50.15334245920181,5032
53,-77.59285008227461,123,0.7666961448653229,42.80871904015541,5155
54,-106.45931977032299,77,0.7628626641409962,42.30848844408989,5232
55,-120.89102649129804,89,0.7590483508202912,38.83844382643699,5321
56,-128.15617609431007,109,0.7552531090661897,37.489921602010725,5430
57,-113.12841443551304,118,0.7514768435208588,25.684819301366804,5548
58,-206.6887638582175,159,0.7477194593032545,35.94997721195221,5707
59,-51.62503413432318,73,0.7439808620067382,40.09880121350288,5780
60,-82.22524012754364,136,0.7402609576967045,35.439071036577225,5916
61,-137.26966297322303,113,0.736559652908221,41.77665788650513,6029
62,-62.752526479281876,66,0.7328768546436799,31.285620814561845,6095
63,-256.695665054845,169,0.7292124703704616,26.27734706699848,6264
64,-43.227113906912905,108,0.7255664080186093,40.81202478647232,6372
65,-17.336783506023522,203,0.7219385759785162,29.67793478369713,6575
66,-67.04079868456085,83,0.7183288830986236,32.58739067196846,6658
67,-68.74830663708575,110,0.7147372386831305,22.62523043990135,6768
68,-66.04335840337393,77,0.7111635524897149,18.002984614372252,6845
69,-213.1038807334389,122,0.7076077347272662,19.707845194339754,6967
70,-103.3204391577186,124,0.7040696960536299,24.293300656676294,7091
71,-83.79958568770937,89,0.7005493475733617,35.22222525596619,7180
72,-131.02464354189453,111,0.697046600835495,41.3685383784771,7291
73,-149.33908458772908,82,0.6935613678313175,32.984596112966535,7373
74,-82.10219775323483,57,0.6900935609921609,41.852855954170224,7430
75,-336.2015306724022,150,0.6866430931872001,29.767522467374803,7580
76,-53.814448328159315,80,0.6832098777212641,38.44679238677025,7660
77,-306.91408601208934,149,0.6797938283326578,32.94210505127907,7809
78,-80.12660427885324,118,0.6763948591909945,23.520538593530656,7927
79,-129.29006563174326,109,0.6730128848950395,45.2092537522316,8036
80,-78.44115612996325,104,0.6696478204705644,25.668201508522035,8140
81,-57.8737707326245,64,0.6662995813682115,26.227023960351943,8204
82,-164.36318685635229,78,0.6629680834613705,34.003631922006605,8282
83,-40.85823923557989,121,0.6596532430440636,27.730481847524644,8403
84,-77.5683406672305,116,0.6563549768288433,25.3611786288023,8519
85,-78.90263246033729,174,0.653073201944699,33.06352948367596,8693
86,-82.70765600455486,104,0.6498078359349755,32.81665183782577,8797
87,-67.63767289278582,163,0.6465587967553006,35.798421164751055,8960
88,-25.97535054742029,159,0.6433260027715241,23.865840537548067,9119
89,-64.67828407880603,123,0.6401093727576664,24.116575541496278,9242
90,-102.91764614942723,90,0.6369088258938781,28.47971064686775,9332
91,-82.10080224884567,109,0.6337242817644086,30.507368950247766,9441
92,-33.698531443611046,153,0.6305556603555866,24.13431755065918,9594
93,-80.09794245692453,157,0.6274028820538087,28.537049394249916,9751
94,-84.2219672732879,73,0.6242658676435396,18.38491609752178,9824
95,-42.02289469931836,127,0.6211445383053219,29.703862246274948,9951
96,-78.22294365455964,142,0.6180388156137953,32.7974274289608,10093
97,-33.250724348836954,80,0.6149486215357263,27.417891907691956,10173
98,-195.61341462401185,126,0.6118738784280476,27.564187455773354,10299
99,-60.84718153119083,141,0.6088145090359074,25.395921294689177,10440
100,-104.4351298443849,93,0.6057704364907278,21.821273427009583,10533
101,-67.14644210943663,172,0.6027415843082742,23.010096181631088,10705
102,-91.2143565320147,189,0.5997278763867329,18.485134482979774,10894
103,-49.90588428805538,178,0.5967292370047992,20.887887037992478,11072
104,-80.06033290811506,88,0.5937455908197752,26.460366163253784,11160
105,-13.557081948543868,142,0.5907768628656763,34.130912021398544,11302
106,-12.5501303904868,99,0.5878229785513479,30.541547218561174,11401
107,47.77077408101728,1000,0.5848838636585911,29.505207265615464,12401
108,-36.39517052276476,211,0.5819594443402982,22.75300520539284,12612
