episode,reward,length,epsilon,mean_loss,steps
1,-73.5065670819098,73,0.995,22.7646934721205,73
2,-308.53263880939903,84,0.990025,78.87486274011674,157
3,-364.5540365597184,78,0.985074875,77.00976398706436,235
4,-287.4794365849506,87,0.9801495006250001,67.6000418972969,322
5,-379.02826012892814,104,0.9752487531218751,46.51607363939285,426
6,-163.51565882349973,72,0.9703725093562657,51.29617946863174,498
7,-97.50490196573296,73,0.9655206468094844,61.54791218519211,571
8,-124.08892331778384,74,0.960693043575437,113.47218521118164,645
9,-101.39052915702555,73,0.9558895783575597,116.95496412992478,718
10,-129.87231029238265,85,0.9511101304657719,106.22284534931183,803
11,-534.0958609449547,128,0.946354579813443,100.13036251306534,931
12,-274.5055071177979,110,0.9416228069143757,64.55332570075988,1041
13,-391.9670976194621,89,0.9369146928798039,54.89060673236847,1130
14,-91.9806230098666,67,0.9322301194154049,50.7348725771904,1197
15,-100.07257400379507,103,0.9275689688183278,45.03553587436676,1300
16,13.941291942958884,92,0.9229311239742362,39.06528572559357,1392
17,-121.1107443360402,77,0.918316468354365,62.254802300930024,1469
18,-366.515467090053,121,0.9137248860125932,60.46774699211121,1590
19,-108.79719436990257,88,0.9091562615825302,58.595173423290255,1678
20,-145.37966732134655,86,0.9046104802746175,49.78610382795334,1764
21,-119.87087285717784,90,0.9000874278732445,56.22984863758087,1854
22,-98.13249596042756,93,0.8955869907338783,53.538365261554716,1947
23,-102.30971654129597,90,0.8911090557802088,44.81622062444687,2037
24,-116.1208235304594,87,0.8866535105013078,59.59145469903946,2124
25,-290.24054773034254,96,0.8822202429488013,64.33990331411361,2220
26,-55.87885060255735,93,0.8778091417340573,75.28508630990981,2313
27,-38.83282793449246,77,0.8734200960253871,67.93896267414092,2390
28,-252.93978150838672,94,0.8690529955452602,58.59538067817688,2484
29,-71.07602311358096,87,0.8647077305675338,60.40278019785881,2571
30,-176.83822995154082,103,0.8603841919146962,45.55902704954147,2674
31,-106.1097451252333,71,0.8560822709551227,48.56906383991242,2745
32,-82.07642208517947,81,0.851801859600347,45.36639610052109,2826
33,-117.96779789034437,85,0.8475428503023453,48.709586699008945,2911
34,-85.49472447651117,120,0.8433051360508336,58.396941291093825,3031
35,-236.93429501919195,94,0.8390886103705794,44.853464016914366,3125
36,-107.91136864410127,111,0.8348931673187264,47.56499163746834,3236
37,-52.945344220373045,77,0.8307187014821328,41.42769807100296,3313
38,-124.48823966706595,73,0.8265651079747222,46.7543397974968,3386
39,-147.18216270925134,76,0.8224322824348486,49.4224034011364,3462
40,-137.75086025148033,82,0.8183201210226743,43.90654840230942,3544
41,-78.38927134799023,94,0.8142285204175609,51.021465350389484,3638
42,-187.2847396408756,82,0.810157377815473,48.73280608654022,3720
43,-100.88400018877401,119,0.8061065909263957,48.27925676345825,3839
44,14.077669973756727,111,0.8020760579717637,40.24431184530258,3950
45,-85.51057878124033,88,0.798065677681905,53.880430173873904,4038
46,-87.13543710685745,94,0.7940753492934954,53.68727984786034,4132
47,-275.3187504266115,129,0.7901049725470279,43.62216233253479,4261
48,-129.46882891063638,105,0.7861544476842928,44.40141863465309,4366
49,-72.50521091967781,120,0.7822236754458713,41.58840988874435,4486
50,-244.75267430374979,94,0.778312557068642,44.7554085958004,4580
51,-34.70273568550695,75,0.7744209942832988,37.69436987400055,4655
52,-107.2965506934014,131,0.7705488893118823,38.6958431828022,4786
53,-184.7813096228674,106,0.7666961448653229,38.94770874619484,4892
54,-68.11309843981132,94,0.7628626641409962,47.45072459101677,4986
55,-86.0801400023343,111,0.7590483508202912,31.913612024784086,5097
56,-39.436249762077324,78,0.7552531090661897,37.76726919531822,5175
57,-136.6941918831634,103,0.7514768435208588,49.22835915088653,5278
58,-206.29632955845264,97,0.7477194593032545,58.431653853654865,5375
59,-76.78825167645026,137,0.7439808620067382,44.601395881175996,5512
60,-97.67093177682003,92,0.7402609576967045,36.65032576918602,5604
61,-63.85608222598227,106,0.736559652908221,37.5939666223526,5710
62,-19.26638653859966,92,0.7328768546436799,36.96760459423065,5802
63,-101.24978395312918,126,0.7292124703704616,42.70197151660919,5928
64,-95.21997633428019,117,0.7255664080186093,42.7951928114891,6045
65,-80.37179803063174,70,0.7219385759785162,40.91767231702804,6115
66,-62.600286248632344,120,0.7183288830986236,45.35392296433449,6235
67,-99.51878545904593,74,0.7147372386831305,36.156695884466174,6309
68,-211.31764068267668,125,0.7111635524897149,28.2493128490448,6434
69,-67.62091502604987,87,0.7076077347272662,31.599591735601425,6521
70,-104.02124152901592,146,0.7040696960536299,39.054142845869066,6667
71,-38.251499997941735,126,0.7005493475733617,38.66148395895958,6793
72,-88.54237809861306,97,0.697046600835495,35.88890544295311,6890
73,-288.27505763952894,125,0.6935613678313175,39.21653100848198,7015
