episode,reward,length,epsilon,mean_loss,steps
1,-190.2566118601949,95,0.995,7.08718729019165,95
2,-205.46208065058443,78,0.990025,68.42977067053317,173
3,-128.18801021749644,79,0.985074875,88.88284183204173,252
4,-166.26935663135464,97,0.9801495006250001,79.88635739445687,349
5,-128.06689625091923,95,0.9752487531218751,83.61177206397056,444
6,-96.84392422582884,82,0.9703725093562657,63.152732472419736,526
7,-284.1596955933739,95,0.9655206468094844,52.37135404229164,621
8,-310.81135814879036,126,0.960693043575437,36.996201186180116,747
9,-112.61682957131197,87,0.9558895783575597,36.25831704854965,834
10,-242.0338835746685,98,0.9511101304657719,30.625843157768248,932
11,-110.25934859767625,92,0.946354579813443,25.52881407022476,1024
12,-140.81237360572402,75,0.9416228069143757,28.048967549800874,1099
13,-162.90720496727053,107,0.9369146928798039,24.104934369325637,1206
14,-126.55969400850175,89,0.9322301194154049,23.167039054632188,1295
15,-170.36259390760367,89,0.9275689688183278,22.099578268527985,1384
16,-140.58955991189777,93,0.9229311239742362,16.433101469278334,1477
17,-140.39194653465808,69,0.918316468354365,16.891265565156935,1546
18,-130.40909899721538,86,0.9137248860125932,19.558251826763154,1632
19,-140.8512290501135,94,0.9091562615825302,14.56731784105301,1726
20,-255.02948885609973,90,0.9046104802746175,14.818405357599259,1816
21,-378.86505015337815,119,0.9000874278732445,13.238281718492509,1935
22,-123.91740867648755,117,0.8955869907338783,13.572370859384536,2052
23,-113.89538988701143,109,0.8911090557802088,10.180666246414184,2161
24,-81.898538713036,74,0.8866535105013078,11.646544889211654,2235
25,-85.70367677942296,113,0.8822202429488013,8.795919159650802,2348
26,-74.43466633685158,125,0.8778091417340573,9.694307762384415,2473
27,-98.10958562154686,91,0.8734200960253871,9.703998415470123,2564
28,-121.60873945279327,74,0.8690529955452602,8.154586514830589,2638
29,-118.48725237196275,78,0.8647077305675338,10.662128256559372,2716
30,-111.87499397838833,99,0.8603841919146962,9.45764111161232,2815
31,-266.89513491866904,97,0.8560822709551227,12.194411646127701,2912
32,-111.78411720215347,71,0.851801859600347,13.08104589343071,2983
33,-89.88010667411348,81,0.8475428503023453,10.217304530143737,3064
34,-83.25745226190682,110,0.8433051360508336,11.45756311058998,3174
35,-127.63609938053563,66,0.8390886103705794,10.96592756509781,3240
36,-64.83863027906334,77,0.8348931673187264,9.189876778125763,3317
37,-78.4477708496319,75,0.8307187014821328,11.384828608036042,3392
38,-78.06522004677961,108,0.8265651079747222,9.901571900844575,3500
39,-95.34444010471375,92,0.8224322824348486,12.358213003873825,3592
40,-135.77402502913165,105,0.8183201210226743,8.955046488046646,3697
41,-74.02140694107109,79,0.8142285204175609,10.18039905667305,3776
42,-86.59080411573365,110,0.810157377815473,7.786117539405823,3886
43,-412.6555242555547,139,0.8061065909263957,8.739439631700515,4025
44,-104.53315489370658,92,0.8020760579717637,11.975941101908683,4117
45,-76.65745174753917,115,0.798065677681905,13.254081730842591,4232
46,-59.271000812298965,138,0.7940753492934954,10.979119770526886,4370
47,-58.510956901771024,94,0.7901049725470279,10.280612515211105,4464
48,-76.81602465448731,114,0.7861544476842928,10.901802546977997,4578
49,-95.46741012257779,73,0.7822236754458713,11.482084559202194,4651
50,-131.8062141206534,89,0.778312557068642,6.812283186912537,4740
51,-42.432026735981346,154,0.7744209942832988,11.03701754808426,4894
52,-53.58676060137533,107,0.7705488893118823,9.760355195999146,5001
53,-71.3617333786186,139,0.7666961448653229,17.891761744022368,5140
54,-138.41736415282344,116,0.7628626641409962,10.514453794956207,5256
55,-5.324324749536274,127,0.7590483508202912,15.32874725341797,5383
56,-52.84102227376808,77,0.7552531090661897,14.137210243940354,5460
57,-45.91962659589803,74,0.7514768435208588,16.280280717611312,5534
58,-94.04817238607191,106,0.7477194593032545,13.965053687095642,5640
59,-104.86346166362785,76,0.7439808620067382,14.245299583673477,5716
60,-73.56072833772443,112,0.7402609576967045,11.486147081851959,5828
61,33.90838373965747,1000,0.736559652908221,13.402903743982314,6828
62,-81.84385198087642,99,0.7328768546436799,15.7645898103714,6927
63,-79.47386120026827,102,0.7292124703704616,17.467257797718048,7029
