episode,reward,length,epsilon,mean_loss,steps
1,-397.08285863262944,90,0.995,12.834523659486036,90
2,-99.72859735826323,70,0.990025,52.65369945640365,160
3,-122.27954765526083,108,0.985074875,69.68293966650963,268
4,-477.7289400432479,109,0.9801495006250001,70.26551640033722,377
5,-124.35747665243922,76,0.9752487531218751,59.85782070398331,453
6,-304.7227971625895,81,0.9703725093562657,48.95753709077835,534
7,-166.22373281903072,84,0.9655206468094844,37.495225172042844,618
8,-285.2315211041325,116,0.960693043575437,29.13271347284317,734
9,-79.19617290492091,114,0.9558895783575597,31.283551607131958,848
10,-103.21800322272546,85,0.9511101304657719,26.100302782058716,933
11,-137.2432688790625,98,0.946354579813443,40.9173046541214,1031
12,-217.6709030967592,83,0.9416228069143757,34.63780208349228,1114
13,-21.846005008501038,81,0.9369146928798039,25.19704525589943,1195
14,-336.4643359098704,122,0.9322301194154049,37.21726184844971,1317
15,-119.50765085043527,78,0.9275689688183278,35.68012918114662,1395
16,-226.88063616032417,113,0.9229311239742362,28.501764801740645,1508
17,-106.11612353582807,74,0.918316468354365,31.580335412025452,1582
18,-303.7036102763833,99,0.9137248860125932,34.25625078201294,1681
19,-169.45044581114087,123,0.9091562615825302,32.014558238983156,1804
20,-57.47031310396807,129,0.9046104802746175,27.741146367788314,1933
21,-106.10253839159034,138,0.9000874278732445,27.105649631023407,2071
22,-139.7937626813237,67,0.8955869907338783,32.248204145431515,2138
23,-120.49421456702386,111,0.8911090557802088,27.97582607984543,2249
24,-47.41603872706632,71,0.8866535105013078,31.511069272756576,2320
25,-73.95138247166176,114,0.8822202429488013,37.68617243051529,2434
26,-97.1163127658579,93,0.8778091417340573,23.403307065963745,2527
27,-90.75190493063099,88,0.8734200960253871,23.517896461486817,2615
28,7.65948646917515,80,0.8690529955452602,26.475645934343337,2695
29,-77.6024185430675,70,0.8647077305675338,33.026743930578235,2765
30,-126.80397436603607,90,0.8603841919146962,31.56910439968109,2855
31,-101.4680876114449,76,0.8560822709551227,21.14697642326355,2931
32,-103.71749655136506,82,0.851801859600347,22.23483340740204,3013
33,-119.30088000166165,65,0.8475428503023453,30.85923980951309,3078
34,-76.44938916218092,73,0.8433051360508336,26.254626748561858,3151
35,-83.10551140917764,66,0.8390886103705794,24.96318377017975,3217
36,-124.28197158491642,92,0.8348931673187264,33.95648570418358,3309
37,-123.00924414361309,105,0.8307187014821328,34.733386931419375,3414
38,-126.12203138418475,91,0.8265651079747222,29.84919278860092,3505
39,-46.071708998209246,88,0.8224322824348486,30.32466038942337,3593
40,-123.69356447682316,99,0.8183201210226743,36.00900251626968,3692
41,-113.15576066741028,80,0.8142285204175609,33.04517640590668,3772
42,-144.04269925801077,64,0.810157377815473,35.992069032192234,3836
43,78.37705384163152,1000,0.8061065909263957,36.24645220279694,4836
44,-185.63623272375185,110,0.8020760579717637,33.68005863904953,4946
45,-98.34446886393603,86,0.798065677681905,25.75017902851105,5032
46,-92.647660790469,67,0.7940753492934954,33.20230489253998,5099
47,-82.2936261766171,84,0.7901049725470279,35.00089088201523,5183
48,-112.7331088070829,71,0.7861544476842928,42.813907153606415,5254
49,-125.74827876228096,68,0.7822236754458713,42.92084305047989,5322
50,-109.12932402278257,124,0.778312557068642,32.18052125334739,5446
51,-105.67238733519378,92,0.7744209942832988,41.6169621515274,5538
52,-88.70566411038729,134,0.7705488893118823,25.33273286342621,5672
53,-357.4045598588719,99,0.7666961448653229,23.113590679168702,5771
54,-67.01330000407292,89,0.7628626641409962,27.687517080307007,5860
55,39.62353168961951,73,0.7590483508202912,23.584425024986267,5933
56,-436.9348065898655,106,0.7552531090661897,37.01256489753723,6039
57,-35.396365892025926,104,0.7514768435208588,36.32561064958573,6143
58,-52.78597085317142,146,0.7477194593032545,46.43190174341202,6289
59,-105.03079579468671,83,0.7439808620067382,35.46495126485824,6372
60,-142.8287519937947,75,0.7402609576967045,42.94840456962586,6447
61,-37.60569299004421,105,0.736559652908221,38.5469708609581,6552
62,-86.5816414407286,68,0.7328768546436799,38.223595826625825,6620
63,-109.31043081150594,121,0.7292124703704616,33.97783432722092,6741
64,-82.04975466750838,90,0.7255664080186093,44.57323991060257,6831
65,-62.241391722499884,85,0.7219385759785162,53.14307717323303,6916
66,-248.36675517885678,109,0.7183288830986236,44.046317698955534,7025
67,-165.27320522631896,103,0.7147372386831305,27.486961221694948,7128
68,-70.51608030036648,88,0.7111635524897149,32.89779263019562,7216
69,-40.814125448829145,131,0.7076077347272662,29.53167598247528,7347
70,-17.956839826294214,126,0.7040696960536299,37.99909634113312,7473
