episode,reward,length,epsilon,mean_loss,steps
1,-116.1442658151375,120,0.995,3.2174382380076816,120
2,-132.84558090703865,84,0.990025,59.44711158514023,204
3,-465.7600451396845,99,0.985074875,71.36476051330567,303
4,-401.5057178083919,130,0.9801495006250001,33.075786859989165,433
5,-252.45644134243668,95,0.9752487531218751,53.659645538330075,528
6,-231.8457666163466,101,0.9703725093562657,44.49675391435623,629
7,-381.14720523306914,103,0.9655206468094844,79.99572994232177,732
8,-289.9336622297094,70,0.960693043575437,70.05451221466065,802
9,-188.11806983197286,90,0.9558895783575597,235.62948429107666,892
10,-154.87895482756772,106,0.9511101304657719,184.95489384651185,998
11,-125.60514628291901,77,0.946354579813443,146.51690521240235,1075
12,-407.19598426503603,94,0.9416228069143757,137.36091326236726,1169
13,-126.29189548271721,85,0.9369146928798039,112.40491753339768,1254
14,-154.78646132157803,102,0.9322301194154049,111.05333990812302,1356
15,-83.03867711319215,141,0.9275689688183278,87.32315020442009,1497
16,-72.7361450323345,82,0.9229311239742362,96.13835581421853,1579
17,-276.0524408280604,98,0.918316468354365,95.66914659976959,1677
18,-88.34640184657084,107,0.9137248860125932,109.33542061924935,1784
19,-166.26332001541175,107,0.9091562615825302,73.12037440538407,1891
20,4.608675415266035,80,0.9046104802746175,94.99801311254501,1971
21,-78.31185194719015,109,0.9000874278732445,105.58833117961883,2080
22,-195.5951859970465,100,0.8955869907338783,95.3088316655159,2180
23,-81.85081270435165,78,0.8911090557802088,101.7314409828186,2258
24,-98.97372625110101,68,0.8866535105013078,78.48746767759323,2326
25,-52.580561360884246,83,0.8822202429488013,76.49122997045517,2409
26,-111.39043419004418,74,0.8778091417340573,73.28243364572525,2483
27,-164.39394163130703,99,0.8734200960253871,74.96014960765838,2582
28,-164.96327305889133,123,0.8690529955452602,68.78174769639969,2705
29,-156.15563062284997,110,0.8647077305675338,61.664718136787414,2815
30,-133.71789455042142,112,0.8603841919146962,52.341435322761534,2927
31,-171.43693974089297,107,0.8560822709551227,59.62076906681061,3034
32,-106.25825004930587,121,0.851801859600347,49.4350517821312,3155
33,-112.73214369896705,101,0.8475428503023453,69.99619312286377,3256
34,-98.30996729495777,128,0.8433051360508336,41.37631786465645,3384
35,-119.29728034716695,82,0.8390886103705794,34.69854350447655,3466
36,-100.22642893046219,63,0.8348931673187264,37.8739811372757,3529
37,-113.51029090343832,90,0.8307187014821328,28.683254618644714,3619
38,-256.98541504861043,82,0.8265651079747222,36.840244059562686,3701
39,-112.1383890790015,103,0.8224322824348486,28.375178515911102,3804
40,-279.69026436808946,93,0.8183201210226743,30.359184210300445,3897
41,-316.09096528685916,87,0.8142285204175609,25.6579206597805,3984
42,-105.3683966244621,85,0.810157377815473,39.11758309841156,4069
43,-68.81104430287455,134,0.8061065909263957,29.67161364197731,4203
44,-151.88797146893762,80,0.8020760579717637,25.016272505521773,4283
45,4.328470799024075,89,0.798065677681905,22.000765244960785,4372
46,-75.76878536219712,93,0.7940753492934954,30.565781509876253,4465
47,-135.72812741719522,88,0.7901049725470279,35.58699577450752,4553
48,-76.33168818313892,124,0.7861544476842928,27.83885036945343,4677
49,-168.56434165093657,74,0.7822236754458713,26.830676486492155,4751
50,-97.79123449879823,95,0.778312557068642,23.638173273801804,4846
51,-48.38044989537303,97,0.7744209942832988,25.054185897111893,4943
52,-149.22717185265867,104,0.7705488893118823,34.798826481103895,5047
53,-134.45543400213154,99,0.7666961448653229,17.30962175369263,5146
54,-51.14747033722675,72,0.7628626641409962,21.262946443557738,5218
55,-326.0798840123492,89,0.7590483508202912,14.287492569684982,5307
56,-66.44726744855748,122,0.7552531090661897,24.847827208042144,5429
57,-72.12039204419568,114,0.7514768435208588,18.997766596078872,5543
58,-249.04190835259894,135,0.7477194593032545,21.796398048400878,5678
59,-184.57752622559482,105,0.7439808620067382,15.512219744920731,5783
60,-213.87486194617338,115,0.7402609576967045,18.834645526409147,5898
61,-187.98153365764105,99,0.736559652908221,22.711842710971833,5997
62,-100.93812789710917,83,0.7328768546436799,13.439097641706466,6080
63,-111.38948616992502,95,0.7292124703704616,20.157508804798127,6175
64,-52.385231135368436,89,0.7255664080186093,16.4844225358963,6264
65,-103.38686078044486,121,0.7219385759785162,18.27250896215439,6385
66,-287.0575338912121,134,0.7183288830986236,20.512355629205704,6519
67,-44.46600942777023,151,0.7147372386831305,24.69165719985962,6670
68,-92.3356343013597,101,0.7111635524897149,22.26512919306755,6771
69,-69.05950052449583,101,0.7076077347272662,20.204290872812273,6872
70,-94.97413429358252,94,0.7040696960536299,25.588461520671846,6966
71,-28.007333887513354,135,0.7005493475733617,22.25434430837631,7101
72,-119.33869529042957,107,0.697046600835495,21.927109549045564,7208
73,-118.93904426213123,106,0.6935613678313175,23.764126694202425,7314
74,-94.69134508178637,113,0.6900935609921609,22.94434751033783,7427
75,-129.25974464447773,126,0.6866430931872001,28.72818304538727,7553
76,14.087426025777816,89,0.6832098777212641,31.691311333179474,7642
77,-128.99286451270154,109,0.6797938283326578,27.807868394851685,7751
78,-178.36501011229538,102,0.6763948591909945,25.45951383113861,7853
79,-167.7593502777268,233,0.6730128848950395,16.373021476268768,8086
80,-60.72059831129171,86,0.6696478204705644,22.41235597372055,8172
81,-54.441277952776844,130,0.6662995813682115,27.377556586265563,8302
82,-73.99419150124191,101,0.6629680834613705,19.624435682296753,8403
83,-61.56658461649274,73,0.6596532430440636,18.383773090839387,8476
84,-53.25924137086697,105,0.6563549768288433,27.277101085186004,8581
85,-86.20517465883859,99,0.653073201944699,31.83785574913025,8680
86,-17.85817538830092,143,0.6498078359349755,25.829973967075347,8823
87,-77.67117076256702,150,0.6465587967553006,21.494000577926634,8973
88,-51.4711169144975,147,0.6433260027715241,19.753844017982484,9120
89,-18.180962031176563,98,0.6401093727576664,24.38964966058731,9218
90,-29.43318832983482,114,0.6369088258938781,24.74365965843201,9332
91,-49.917778989962855,87,0.6337242817644086,26.066969141960143,9419
92,-65.09805287366025,108,0.6305556603555866,24.705825819969178,9527
93,-36.297791378968554,91,0.6274028820538087,18.892881829738617,9618
94,-55.27481782526425,94,0.6242658676435396,21.809825159311295,9712
95,-169.03377387601444,189,0.6211445383053219,23.32319540143013,9901
96,-109.78103557677895,127,0.6180388156137953,17.993695975542067,10028
97,-42.17233064834387,119,0.6149486215357263,22.400974128246308,10147
98,-77.10151298170402,126,0.6118738784280476,17.15824246406555,10273
99,-16.956173170885606,109,0.6088145090359074,22.340886590480803,10382
100,-27.532717384520865,126,0.6057704364907278,21.65439419865608,10508
101,-112.92884646414306,151,0.6027415843082742,19.048542375564576,10659
102,7.112257397532446,147,0.5997278763867329,18.81711763381958,10806
103,8.787311830593993,117,0.5967292370047992,20.686520556211473,10923
104,-137.93559833675587,127,0.5937455908197752,16.68380113840103,11050
105,-18.138873949724143,117,0.5907768628656763,14.48672213435173,11167
106,-162.72081278239102,119,0.5878229785513479,16.776924114227295,11286
107,-177.74059059410087,126,0.5848838636585911,15.864792904853822,11412
108,-58.656731250254936,128,0.5819594443402982,18.807758573293686,11540
109,-27.277729977708788,92,0.5790496471185967,13.49505847811699,11632
110,-82.52126132517773,115,0.5761543988830038,17.63457978963852,11747
111,5.589273126538899,137,0.5732736268885887,17.602646901607514,11884
112,-81.0025248871571,117,0.5704072587541458,15.204925533533096,12001
113,-58.42737109555212,112,0.567555222460375,24.006001751422883,12113
114,-44.736552579017456,108,0.5647174463480732,21.13644050836563,12221
115,-76.16213126138764,103,0.5618938591163328,13.602948138713836,12324
116,-44.80307787174391,141,0.5590843898207511,18.614943175315858,12465
117,-100.9942494852848,148,0.5562889678716474,19.3046654522419,12613
118,-79.1681636308726,116,0.5535075230322891,21.485703645944596,12729
119,-48.23348786557569,84,0.5507399854171277,23.316331263780594,12813
120,-137.10759848309579,139,0.547986285490042,14.678347444534301,12952
121,-32.574652442119174,127,0.5452463540625918,18.25304033756256,13079
122,-47.88060248605679,150,0.5425201222922789,19.921548891067506,13229
123,-51.10104355604447,130,0.5398075216808175,17.42805993437767,13359
124,-110.77193927669013,187,0.5371084840724134,21.040978195667268,13546
125,-26.106130102748622,157,0.5344229416520513,17.52709548830986,13703
126,22.61974671982928,170,0.531750826943791,20.46110840320587,13873
127,-95.7816065447704,1000,0.5290920728090721,15.616424458026886,14873
128,22.297460557243127,185,0.5264466124450268,17.192364621162415,15058
129,12.76665245013406,97,0.5238143793828016,12.632524764537811,15155
130,-83.78281075450239,172,0.5211953074858876,14.609127089977264,15327
131,-160.97111273529833,420,0.5185893309484582,19.738860510587692,15747
132,-8.349023680910435,100,0.5159963842937159,20.552651529312133,15847
133,-40.8386468552942,77,0.5134164023722473,19.53935676574707,15924
134,-67.99003229486398,84,0.510849320360386,15.964070918560028,16008
135,-17.773772529042446,121,0.5082950737585841,16.545998368263245,16129
136,-20.238455426418085,141,0.5057535983897912,18.742184236049653,16270
137,7.583267028546658,126,0.5032248303978422,19.134209234714508,16396
138,-31.641448172013554,104,0.500708706245853,16.897400166988373,16500
139,-398.9940890912143,895,0.4982051627146237,17.20101171016693,17395
140,-9.580538397635294,132,0.49571413690105054,23.583777797222137,17527
141,-23.17297907181971,221,0.4932355662165453,24.276301746368407,17748
142,-30.448205602585162,133,0.4907693883854626,22.60989612579346,17881
143,55.06662016822215,1000,0.4883155414435353,24.856435077190397,18881
144,-24.849635916919098,1000,0.4858739637363176,33.682831149101254,19881
145,-62.10757456322182,108,0.483444593917636,20.363465864658355,19989
146,11.15727997586687,105,0.4810273709480478,28.770142004489898,20094
