episode,reward,length,epsilon,mean_loss,steps
1,-282.7724434080568,55,0.4975,0.0,55
2,-72.9336984540215,117,0.4950125,89.8801868224144,172
3,-437.4621406143015,98,0.4925374375,77.92944719076156,270
4,-123.3636998996621,111,0.49007475031250003,61.70822286725044,381
5,-141.42588102554728,64,0.48762437656093754,65.569050873518,445
6,-109.35847805740114,119,0.48518625467813287,50.153973686695096,564
7,-111.50254687864327,137,0.4827603234047422,41.88587897062302,701
8,-210.00151698876505,106,0.4803465217877185,41.752293813228604,807
9,-311.44953510256687,93,0.47794478917877986,36.05835591316223,900
10,-91.07974877212715,114,0.47555506523288593,39.08005579471588,1014
11,-88.49025592279614,157,0.4731772899067215,35.56840824007988,1171
12,-166.8309229531298,230,0.47081140345718786,25.758136348724364,1401
13,-160.63122956929243,149,0.46845734643990194,21.126895382404328,1550
14,-88.57979773098228,119,0.46611505970770245,27.315025990009307,1669
15,-65.87062224394069,173,0.4637844844091639,24.07098909854889,1842
16,-85.6723674242305,174,0.4614655619871181,18.701492302417755,2016
17,-68.5146654530267,252,0.4591582341771825,18.388187330961227,2268
18,-46.74236302103295,236,0.4568624430062966,22.277087275981902,2504
19,-13.020462005490316,104,0.4545781307912651,13.599733031988144,2608
20,-91.68971019577673,126,0.4523052401373088,17.085410714149475,2734
21,-147.07645587997328,134,0.45004371393662224,16.10292453765869,2868
22,-59.738835334020955,183,0.44779349536693913,14.43272868514061,3051
23,-100.71637156419773,141,0.4455545278901044,8.835353631973266,3192
24,-108.22238925504386,518,0.4433267552506539,8.832000724077226,3710
25,-60.397391914168374,172,0.44111012147440065,9.894984973669052,3882
26,2.441397539040821,96,0.43890457086702866,8.252914932966233,3978
27,-89.81775408479281,479,0.43671004801269353,9.155014690160751,4457
28,-28.96149598823142,292,0.4345264977726301,6.195851694345475,4749
29,-239.29160323764677,404,0.4323538652837669,6.002875018119812,5153
30,-37.131726880959654,1000,0.4301920959573481,6.768549345731735,6153
31,-182.58722980581646,309,0.42804113547756134,7.559847356081009,6462
32,-74.54594532215695,1000,0.4259009298001735,7.9144980537891385,7462
33,-21.953418626652706,137,0.42377142515117266,9.036209298372269,7599
34,-31.66241569842701,374,0.4216525680254168,7.960357587337494,7973
35,-18.263510456112837,1000,0.4195443051852897,10.25730238199234,8973
36,-76.65654415528414,1000,0.4174465836593632,8.002655040025711,9973
37,-70.42415085245258,181,0.4153593507410664,7.700023449659348,10154
38,-52.02007842528063,599,0.4132825539873611,9.131953350305558,10753
39,-36.398937301931454,104,0.4112161412174243,10.541710193157195,10857
40,-39.784464973210206,356,0.40916006051133713,8.437151122093201,11213
41,-69.8506981443238,85,0.40711426020878044,9.472579697370529,11298
42,-72.00676310334951,1000,0.4050786889077365,9.968599438667297,12298
43,18.8852451593319,341,0.40305329546319785,12.569877305030822,12639
44,-22.96180059533421,249,0.40103802898588187,13.114757024049759,12888
45,-0.4702130418127286,1000,0.3990328388409525,12.628445119857789,13888
46,-45.349853482845674,1000,0.3970376746467477,10.717577857971191,14888
47,-72.28575620670115,1000,0.39505248627351397,12.302030218839645,15888
48,-54.07479457992265,1000,0.3930772238421464,12.148418929576874,16888
49,20.43471433541997,264,0.3911118377229357,13.717974246740342,17152
50,4.523122354424528,1000,0.389156278534321,14.144071016311646,18152
51,-30.54081114185874,413,0.3872104971416494,17.1495740878582,18565
52,-22.35558798710879,204,0.38527444465594113,14.524298021793365,18769
53,7.876917405802645,1000,0.38334807243266145,13.329880497455598,19769
54,-65.83790646306217,217,0.3814313320704981,15.931365330219268,19986
55,83.10537912053432,1000,0.3795241754101456,17.44117190003395,20986
56,-40.24088638583301,91,0.37762655453309485,13.787873182296753,21077
57,-49.19372747133774,234,0.3757384217604294,13.43117642402649,21311
58,-24.06177883571047,325,0.3738597296516272,14.420035126209259,21636
59,-7.181665393326412,165,0.3719904310033691,18.061284022331236,21801
60,-8.940463833929439,1000,0.37013047884835226,11.211267701387406,22801
61,67.69759462855438,1000,0.3682798264541105,11.600178458690642,23801
62,-38.48202192811863,214,0.36643842732183995,13.135392361879349,24015
63,-61.73321923891795,277,0.3646062351852308,11.348616958856583,24292
64,82.06072569342028,1000,0.36278320400930464,13.356823925971986,25292
65,70.11784346463244,1000,0.3609692879892581,12.656008110046386,26292
66,42.989560261370634,1000,0.3591644415493118,16.623625371456146,27292
67,-60.756841357584605,1000,0.3573686193415653,13.680635194778443,28292
68,80.82286955908019,1000,0.35558177624485743,14.063953089714051,29292
69,50.648655316772896,1000,0.3538038673636331,12.699592452049256,30292
70,80.30639675769717,1000,0.35203484802681495,10.25073856472969,31292
71,92.15552937811924,1000,0.35027467378668087,12.404267897605896,32292
72,-68.13748751795308,325,0.3485233004177475,14.123753271102906,32617
73,-23.677804711562402,1000,0.34678068391565875,8.864519699811936,33617
74,14.858301428692016,125,0.34504678049608045,16.50992550253868,33742
75,89.78459604560892,1000,0.34332154659360004,10.211943061351777,34742
76,-10.334869171450677,182,0.34160493886063203,11.672688783407212,34924
77,-54.390354889163355,108,0.3398969141663289,15.119539697170257,35032
78,13.783063304302065,1000,0.33819742959549726,10.2957106924057,36032
79,-1.2748479919958176,1000,0.33650644244751976,11.592548393011093,37032
80,1.20550262512468,176,0.3348239102352822,13.694051513671875,37208
81,45.7065436803904,1000,0.3331497906841058,11.179551239013671,38208
82,-93.12026507301812,150,0.33148404173068524,11.74712802171707,38358
83,139.63152049419244,1000,0.3298266215220318,12.263915256261825,39358
84,-51.09813601641244,211,0.3281774884144216,18.607494735717772,39569
85,85.99918434267057,1000,0.3265366009723495,14.699940810203552,40569
86,-33.529217982111575,466,0.32490391796748774,16.074073956012725,41035
87,97.45184567987039,1000,0.3232793983776503,17.255743968486787,42035
88,99.15690193671236,1000,0.32166300138576204,9.986426731348038,43035
89,-41.76698275353975,178,0.3200546863788332,9.997450362443924,43213
90,-83.2574061867964,155,0.31845441294693905,12.093556506633758,43368
91,-139.8746551349059,283,0.3168621408822043,15.516044795513153,43651
92,67.64217163344159,1000,0.3152778301777933,11.37824257493019,44651
93,75.19567480959998,1000,0.31370144102690434,16.868489309549332,45651
