episode,reward,length,epsilon,mean_loss,steps
1,-203.43369357727576,71,0.995,204.38702174595423,71
2,-97.05159988525332,86,0.990025,187.6505635066699,157
3,-396.4107891326856,85,0.985074875,115.25845663547516,242
4,-395.80156572726065,87,0.9801495006250001,83.23905124187469,329
5,-111.37524656391726,94,0.9752487531218751,38.15001478672028,423
6,-233.32465999804148,97,0.9703725093562657,31.56715732216835,520
7,-70.98225403620565,67,0.9655206468094844,66.03106365919113,587
8,-114.28871128742921,100,0.960693043575437,82.93240966558456,687
9,-275.5981746473816,119,0.9558895783575597,41.049451115131376,806
10,-146.79191335359056,67,0.9511101304657719,49.26911971092224,873
11,-180.01734165936966,74,0.946354579813443,28.946717028617858,947
12,-65.01033111197466,66,0.9416228069143757,25.815823183059692,1013
13,-156.6964191948064,134,0.9369146928798039,15.354198931455612,1147
14,-301.73042398568543,124,0.9322301194154049,24.452743339538575,1271
15,-121.23205770921996,104,0.9275689688183278,17.390462403297423,1375
16,-295.44576640658386,105,0.9229311239742362,18.889886815547943,1480
17,-140.67656835385998,123,0.918316468354365,21.062147295475008,1603
18,-137.24119946522313,99,0.9137248860125932,18.29673688650131,1702
19,-129.43764642271543,71,0.9091562615825302,21.306762290000915,1773
20,-268.6195130317233,112,0.9046104802746175,21.171815996170043,1885
21,-172.11635437955715,99,0.9000874278732445,20.29250283718109,1984
22,25.699569048537967,129,0.8955869907338783,20.24307852268219,2113
23,-71.51902746844405,85,0.8911090557802088,19.94610995531082,2198
24,-348.4520060469557,86,0.8866535105013078,24.678610548973083,2284
25,-133.1253402423205,118,0.8822202429488013,36.896843852996824,2402
26,-32.053503209625035,124,0.8778091417340573,26.12347016096115,2526
27,-146.70943664788948,84,0.8734200960253871,25.188518474102022,2610
28,-75.34633218572074,114,0.8690529955452602,31.289176049232484,2724
29,-70.57876677846599,125,0.8647077305675338,28.330481011867523,2849
30,-94.83578464195953,87,0.8603841919146962,30.759708018302916,2936
31,-124.72277206940527,70,0.8560822709551227,28.35508363485336,3006
32,-107.86434292785799,72,0.851801859600347,23.665095603466035,3078
33,-90.07981531864796,92,0.8475428503023453,28.824408482313157,3170
34,-65.19122150476883,113,0.8433051360508336,24.836616570949555,3283
35,-77.3556919152457,129,0.8390886103705794,22.653935532569886,3412
36,-114.26014169275388,114,0.8348931673187264,23.68823003411293,3526
37,-93.81782682014756,134,0.8307187014821328,25.67867816448212,3660
38,-166.52225591631358,152,0.8265651079747222,27.26731742143631,3812
